Environment,Subject,Action,start,end
E01,S10,A13,43,60
E01,S10,A13,61,78
E01,S10,A13,79,97
E01,S10,A13,98,114
E01,S10,A13,115,132
E01,S10,A13,133,149
E01,S10,A13,150,167
E01,S10,A13,168,182
E01,S10,A13,183,200
E01,S10,A13,201,217
E01,S10,A13,218,233
E01,S10,A13,234,251
E01,S10,A13,252,267
E01,S10,A13,268,284
E01,S10,A13,11,25
E01,S10,A13,26,42
E01,S10,A13,43,59
E01,S10,A13,60,75
E01,S10,A13,76,93
E01,S10,A13,94,110
E01,S10,A13,111,127
E01,S10,A13,128,144
E01,S10,A13,145,161
E01,S10,A13,162,180
E01,S10,A13,181,196
E01,S10,A13,197,214
E01,S10,A13,251,267
E01,S10,A13,268,285
E01,S10,A09,1,15
E01,S10,A09,16,38
E01,S10,A09,39,63
E01,S10,A09,64,87
E01,S10,A09,88,112
E01,S10,A09,166,189
E01,S10,A09,190,215
E01,S10,A09,216,241
E01,S10,A09,242,268
E01,S10,A09,269,295
E01,S10,A09,1,18
E01,S10,A09,19,41
E01,S10,A09,42,69
E01,S10,A09,70,95
E01,S10,A09,96,118
E01,S10,A09,119,143
E01,S10,A09,144,167
E01,S10,A09,168,192
E01,S10,A09,193,217
E01,S10,A09,218,243
E01,S10,A09,244,269
E01,S10,A09,270,291
E01,S10,A12,1,17
E01,S10,A12,18,45
E01,S10,A12,46,71
E01,S10,A12,72,101
E01,S10,A12,102,129
E01,S10,A12,130,156
E01,S10,A12,157,186
E01,S10,A12,220,246
E01,S10,A20,1,16
E01,S10,A20,17,39
E01,S10,A20,40,64
E01,S10,A20,65,86
E01,S10,A20,87,110
E01,S10,A20,111,135
E01,S10,A20,136,157
E01,S10,A20,158,179
E01,S10,A20,180,203
E01,S10,A20,204,231
E01,S10,A20,232,253
E01,S10,A20,254,279
E01,S10,A20,1,13
E01,S10,A20,14,40
E01,S10,A20,41,65
E01,S10,A20,66,90
E01,S10,A20,91,115
E01,S10,A20,116,143
E01,S10,A20,144,168
E01,S10,A20,169,194
E01,S10,A20,195,218
E01,S10,A20,219,244
E01,S10,A20,245,269
E01,S10,A20,270,294
E01,S10,A22,1,14
E01,S10,A22,15,36
E01,S10,A22,37,58
E01,S10,A22,59,80
E01,S10,A22,81,102
E01,S10,A22,103,124
E01,S10,A22,125,146
E01,S10,A22,147,168
E01,S10,A22,169,191
E01,S10,A22,192,213
E01,S10,A22,214,235
E01,S10,A22,236,258
E01,S10,A22,259,280
E01,S10,A22,1,14
E01,S10,A22,15,34
E01,S10,A22,35,54
E01,S10,A22,55,74
E01,S10,A22,75,96
E01,S10,A22,97,117
E01,S10,A22,118,137
E01,S10,A22,138,158
E01,S10,A22,159,178
E01,S10,A22,179,199
E01,S10,A22,200,223
E01,S10,A22,224,244
E01,S10,A22,245,266
E01,S10,A22,267,287
E02,S11,A09,1,17
E02,S11,A09,18,41
E02,S11,A09,42,65
E02,S11,A09,66,90
E02,S11,A09,91,114
E02,S11,A09,115,138
E02,S11,A09,139,166
E02,S11,A09,167,190
E02,S11,A09,191,218
E02,S11,A09,219,242
E02,S11,A09,243,268
E02,S11,A09,269,293
E02,S11,A09,1,16
E02,S11,A09,17,42
E02,S11,A09,43,64
E02,S11,A09,65,94
E02,S11,A09,95,121
E02,S11,A09,122,145
E02,S11,A09,146,171
E02,S11,A09,172,200
E02,S11,A09,201,225
E02,S11,A09,226,252
E02,S11,A09,253,282
E02,S11,A12,36,65
E02,S11,A12,66,92
E02,S11,A12,93,122
E02,S11,A12,123,150
E02,S11,A12,214,243
E02,S11,A13,1,16
E02,S11,A13,17,40
E02,S11,A13,41,64
E02,S11,A13,65,88
E02,S11,A13,89,111
E02,S11,A13,112,135
E02,S11,A13,136,159
E02,S11,A13,160,184
E02,S11,A13,185,207
E02,S11,A13,208,232
E02,S11,A13,233,258
E02,S11,A13,259,283
E02,S11,A13,1,17
E02,S11,A13,18,46
E02,S11,A13,47,74
E02,S11,A13,75,103
E02,S11,A13,104,131
E02,S11,A13,132,159
E02,S11,A13,160,186
E02,S11,A13,187,214
E02,S11,A13,215,240
E02,S11,A13,241,268
E02,S11,A13,269,295
E02,S11,A09,1,30
E02,S11,A13,1,13
E02,S11,A13,14,33
E02,S11,A13,34,54
E02,S11,A13,55,73
E02,S11,A13,74,95
E02,S11,A13,96,116
E02,S11,A13,117,136
E02,S11,A13,137,156
E02,S11,A13,157,174
E02,S11,A13,175,196
E02,S11,A13,197,216
E02,S11,A13,217,235
E02,S11,A13,236,256
E02,S11,A13,257,276
E02,S11,A13,277,297
E02,S11,A13,9,29
E02,S11,A13,30,52
E02,S11,A13,53,74
E02,S11,A13,75,96
E02,S11,A13,97,118
E02,S11,A13,119,141
E02,S11,A13,142,166
E02,S11,A13,167,191
E02,S11,A13,192,216
E02,S11,A13,217,237
E02,S11,A13,238,259
E02,S11,A13,260,281
E02,S11,A12,1,25
E02,S11,A12,58,86
E02,S11,A12,187,216
E02,S11,A12,217,244
E02,S11,A12,245,272
E02,S11,A20,1,27
E02,S11,A20,28,54
E02,S11,A22,1,20
E02,S11,A22,21,48
E02,S11,A22,49,77
E02,S11,A22,78,106
E02,S11,A22,201,230
E02,S11,A22,231,257
E02,S11,A22,258,284
E02,S11,A22,1,21
E02,S11,A22,22,49
E02,S11,A22,50,76
E02,S11,A22,77,106
E02,S11,A22,107,134
E02,S11,A22,135,160
E02,S11,A22,161,189
E02,S11,A22,190,218
E02,S11,A22,219,246
E02,S11,A22,247,274
E02,S12,A07,1,21
E02,S12,A07,22,51
E02,S12,A07,83,112
E02,S12,A07,113,142
E02,S12,A07,176,203
E02,S12,A07,235,263
E02,S12,A07,264,293
E02,S12,A07,1,24
E02,S12,A07,25,51
E02,S12,A07,52,79
E02,S12,A07,143,172
E02,S12,A07,204,233
E02,S12,A09,1,12
E02,S12,A09,13,33
E02,S12,A09,34,54
E02,S12,A09,55,74
E02,S12,A09,75,95
E02,S12,A09,96,116
E02,S12,A09,117,137
E02,S12,A09,138,157
E02,S12,A09,158,178
E02,S12,A09,179,198
E02,S12,A09,199,219
E02,S12,A09,220,239
E02,S12,A09,240,259
E02,S12,A09,260,279
E02,S12,A09,1,13
E02,S12,A09,14,34
E02,S12,A09,35,58
E02,S12,A09,59,79
E02,S12,A09,80,100
E02,S12,A09,101,122
E02,S12,A09,123,143
E02,S12,A09,144,165
E02,S12,A09,166,185
E02,S12,A09,186,205
E02,S12,A09,206,225
E02,S12,A09,226,245
E02,S12,A09,246,265
E02,S12,A09,266,285
E02,S12,A07,1,19
E02,S12,A07,20,45
E02,S12,A07,46,73
E02,S12,A07,74,100
E02,S12,A07,101,125
E02,S12,A07,126,153
E02,S12,A07,154,182
E02,S12,A07,183,209
E02,S12,A07,210,236
E02,S12,A07,237,264
E02,S12,A07,265,289
E02,S12,A12,1,22
E02,S12,A12,23,47
E02,S12,A12,48,72
E02,S12,A12,73,96
E02,S12,A12,97,121
E02,S12,A12,122,145
E02,S12,A12,146,168
E02,S12,A12,169,193
E02,S12,A12,194,216
E02,S12,A12,217,239
E02,S12,A12,240,262
E02,S12,A12,263,285
E02,S12,A13,1,17
E02,S12,A13,18,43
E02,S12,A13,44,65
E02,S12,A13,66,86
E02,S12,A13,87,110
E02,S12,A13,111,135
E02,S12,A13,136,159
E02,S12,A13,160,180
E02,S12,A13,181,202
E02,S12,A13,203,223
E02,S12,A13,224,247
E02,S12,A13,248,270
E02,S12,A13,11,28
E02,S12,A13,29,49
E02,S12,A13,50,67
E02,S12,A13,68,88
E02,S12,A13,89,108
E02,S12,A13,109,129
E02,S12,A13,130,151
E02,S12,A13,152,171
E02,S12,A13,172,191
E02,S12,A13,192,211
E02,S12,A13,212,230
E02,S12,A13,231,248
E02,S12,A13,249,267
E02,S12,A13,268,286
E02,S12,A09,1,22
E02,S12,A09,23,47
E02,S12,A09,48,72
E02,S12,A09,73,97
E02,S12,A09,98,121
E02,S12,A09,122,146
E02,S12,A09,147,170
E02,S12,A09,171,194
E02,S12,A09,195,218
E02,S12,A09,219,243
E02,S12,A09,244,268
E02,S12,A09,269,292
E02,S12,A09,1,20
E02,S12,A09,21,44
E02,S12,A09,45,68
E02,S12,A09,69,91
E02,S12,A09,92,113
E02,S12,A09,114,137
E02,S12,A09,138,161
E02,S12,A09,162,184
E02,S12,A09,185,207
E02,S12,A09,208,231
E02,S12,A09,232,255
E02,S12,A09,256,277
E02,S12,A13,1,12
E02,S12,A13,13,32
E02,S12,A13,33,53
E02,S12,A13,54,75
E02,S12,A13,76,96
E02,S12,A13,97,119
E02,S12,A13,120,141
E02,S12,A13,142,161
E02,S12,A13,162,181
E02,S12,A13,182,201
E02,S12,A13,202,220
E02,S12,A13,221,239
E02,S12,A13,240,259
E02,S12,A13,260,279
E02,S12,A13,1,14
E02,S12,A13,15,33
E02,S12,A13,34,53
E02,S12,A13,54,73
E02,S12,A13,74,92
E02,S12,A13,93,112
E02,S12,A13,113,131
E02,S12,A13,132,149
E02,S12,A13,150,167
E02,S12,A13,168,185
E02,S12,A13,186,203
E02,S12,A13,204,221
E02,S12,A13,222,241
E02,S12,A13,242,259
E02,S12,A13,260,278
E02,S12,A13,279,296
E02,S12,A12,10,38
E02,S12,A12,39,63
E02,S12,A12,64,88
E02,S12,A12,89,110
E02,S12,A12,111,138
E02,S12,A12,139,163
E02,S12,A12,164,190
E02,S12,A12,191,218
E02,S12,A12,219,248
E02,S12,A12,249,274
E02,S12,A20,1,27
E02,S12,A20,28,50
E02,S12,A20,51,70
E02,S12,A20,71,97
E02,S12,A20,98,117
E02,S12,A20,118,142
E02,S12,A20,143,167
E02,S12,A20,168,192
E02,S12,A20,193,213
E02,S12,A20,214,237
E02,S12,A20,238,262
E02,S12,A20,263,288
E02,S12,A20,8,33
E02,S12,A20,34,59
E02,S12,A20,60,83
E02,S12,A20,84,108
E02,S12,A20,109,136
E02,S12,A20,137,163
E02,S12,A20,164,190
E02,S12,A20,191,218
E02,S12,A20,219,242
E02,S12,A20,243,270
E02,S12,A22,1,12
E02,S12,A22,13,34
E02,S12,A22,35,56
E02,S12,A22,57,80
E02,S12,A22,81,103
E02,S12,A22,104,128
E02,S12,A22,129,153
E02,S12,A22,154,178
E02,S12,A22,179,204
E02,S12,A22,205,229
E02,S12,A22,230,255
E02,S12,A22,256,281
E02,S12,A22,8,28
E02,S12,A22,29,48
E02,S12,A22,49,71
E02,S12,A22,72,92
E02,S12,A22,93,115
E02,S12,A22,116,138
E02,S12,A22,139,162
E02,S12,A22,163,185
E02,S12,A22,186,208
E02,S12,A22,209,232
E02,S12,A22,233,257
E02,S12,A22,258,282
E02,S13,A07,1,26
E02,S13,A07,1,23
E02,S13,A09,1,12
E02,S13,A09,13,33
E02,S13,A09,34,55
E02,S13,A09,56,79
E02,S13,A09,80,101
E02,S13,A09,102,124
E02,S13,A09,125,147
E02,S13,A09,148,173
E02,S13,A09,174,199
E02,S13,A09,200,223
E02,S13,A09,224,250
E02,S13,A09,251,273
E02,S13,A09,11,32
E02,S13,A09,33,56
E02,S13,A09,57,80
E02,S13,A09,81,103
E02,S13,A09,104,128
E02,S13,A09,129,153
E02,S13,A09,154,181
E02,S13,A09,182,207
E02,S13,A09,208,230
E02,S13,A09,231,257
E02,S13,A09,258,284
E02,S13,A07,1,18
E02,S13,A07,19,47
E02,S13,A07,48,76
E02,S13,A07,77,105
E02,S13,A07,106,135
E02,S13,A07,136,162
E02,S13,A07,163,192
E02,S13,A07,193,221
E02,S13,A07,222,250
E02,S13,A07,251,280
E02,S13,A12,1,16
E02,S13,A12,17,41
E02,S13,A12,42,66
E02,S13,A12,67,92
E02,S13,A12,93,117
E02,S13,A12,118,142
E02,S13,A12,143,167
E02,S13,A12,168,192
E02,S13,A12,193,216
E02,S13,A12,217,242
E02,S13,A12,243,267
E02,S13,A12,268,293
E02,S13,A13,1,12
E02,S13,A13,13,35
E02,S13,A13,36,57
E02,S13,A13,58,79
E02,S13,A13,80,100
E02,S13,A13,101,121
E02,S13,A13,122,143
E02,S13,A13,144,167
E02,S13,A13,168,186
E02,S13,A13,187,208
E02,S13,A13,209,230
E02,S13,A13,231,253
E02,S13,A13,254,273
E02,S13,A13,274,297
E02,S13,A13,1,12
E02,S13,A13,13,34
E02,S13,A13,35,55
E02,S13,A13,56,75
E02,S13,A13,76,94
E02,S13,A13,95,115
E02,S13,A13,116,136
E02,S13,A13,137,157
E02,S13,A13,158,179
E02,S13,A13,180,200
E02,S13,A13,201,220
E02,S13,A13,221,241
E02,S13,A13,242,262
E02,S13,A13,263,284
E02,S13,A09,1,20
E02,S13,A09,21,47
E02,S13,A09,48,74
E02,S13,A09,75,102
E02,S13,A09,103,130
E02,S13,A09,131,156
E02,S13,A09,157,182
E02,S13,A09,183,210
E02,S13,A09,211,237
E02,S13,A09,238,264
E02,S13,A09,265,289
E02,S13,A09,1,18
E02,S13,A09,19,42
E02,S13,A09,43,66
E02,S13,A09,67,92
E02,S13,A09,93,115
E02,S13,A09,116,139
E02,S13,A09,140,163
E02,S13,A09,164,188
E02,S13,A09,189,212
E02,S13,A09,213,237
E02,S13,A09,238,264
E02,S13,A09,265,289
E02,S13,A13,12,29
E02,S13,A13,30,48
E02,S13,A13,49,69
E02,S13,A13,70,89
E02,S13,A13,90,111
E02,S13,A13,112,133
E02,S13,A13,134,154
E02,S13,A13,155,176
E02,S13,A13,177,199
E02,S13,A13,200,221
E02,S13,A13,222,244
E02,S13,A13,245,266
E02,S13,A13,267,287
E02,S13,A13,12,34
E02,S13,A13,35,56
E02,S13,A13,57,79
E02,S13,A13,80,102
E02,S13,A13,103,123
E02,S13,A13,124,145
E02,S13,A13,146,166
E02,S13,A13,167,188
E02,S13,A13,189,211
E02,S13,A13,212,232
E02,S13,A13,233,253
E02,S13,A13,254,275
E02,S13,A13,276,294
E02,S13,A12,1,22
E02,S13,A12,23,48
E02,S13,A12,49,75
E02,S13,A12,76,99
E02,S13,A12,100,124
E02,S13,A12,125,150
E02,S13,A12,151,177
E02,S13,A12,178,200
E02,S13,A12,201,227
E02,S13,A12,228,253
E02,S13,A12,254,280
E02,S13,A20,1,23
E02,S13,A20,55,83
E02,S13,A20,84,109
E02,S13,A20,142,168
E02,S13,A20,169,195
E02,S13,A20,196,224
E02,S13,A20,256,284
E02,S13,A20,1,20
E02,S13,A20,84,113
E02,S13,A20,146,175
E02,S13,A20,176,203
E02,S13,A22,1,19
E02,S13,A22,20,47
E02,S13,A22,48,72
E02,S13,A22,73,102
E02,S13,A22,103,129
E02,S13,A22,130,159
E02,S13,A22,160,188
E02,S13,A22,189,217
E02,S13,A22,218,244
E02,S13,A22,245,272
E02,S13,A22,1,16
E02,S13,A22,17,43
E02,S13,A22,44,73
E02,S13,A22,74,101
E02,S13,A22,102,129
E02,S13,A22,130,156
E02,S13,A22,157,184
E02,S13,A22,185,212
E02,S13,A22,213,241
E02,S13,A22,242,268
E02,S13,A22,269,296
E02,S14,A07,1,30
E02,S14,A09,9,26
E02,S14,A09,27,45
E02,S14,A09,46,65
E02,S14,A09,66,85
E02,S14,A09,86,104
E02,S14,A09,105,124
E02,S14,A09,125,144
E02,S14,A09,145,163
E02,S14,A09,164,182
E02,S14,A09,183,201
E02,S14,A09,202,220
E02,S14,A09,221,239
E02,S14,A09,240,258
E02,S14,A09,259,276
E02,S14,A09,277,293
E02,S14,A09,12,32
E02,S14,A09,33,55
E02,S14,A09,56,79
E02,S14,A09,80,99
E02,S14,A09,100,120
E02,S14,A09,121,140
E02,S14,A09,141,161
E02,S14,A09,162,180
E02,S14,A09,181,201
E02,S14,A09,202,221
E02,S14,A09,222,242
E02,S14,A09,243,260
E02,S14,A09,261,280
E02,S14,A07,1,27
E02,S14,A12,1,23
E02,S14,A12,61,88
E02,S14,A12,246,273
E02,S14,A13,12,33
E02,S14,A13,34,55
E02,S14,A13,56,77
E02,S14,A13,78,99
E02,S14,A13,100,122
E02,S14,A13,123,145
E02,S14,A13,146,169
E02,S14,A13,170,193
E02,S14,A13,194,216
E02,S14,A13,217,241
E02,S14,A13,242,264
E02,S14,A13,265,285
E02,S14,A13,1,14
E02,S14,A13,15,37
E02,S14,A13,38,65
E02,S14,A13,66,90
E02,S14,A13,91,115
E02,S14,A13,116,136
E02,S14,A13,137,163
E02,S14,A13,164,187
E02,S14,A13,188,210
E02,S14,A13,211,232
E02,S14,A13,233,257
E02,S14,A13,258,280
E02,S14,A09,1,22
E02,S14,A09,23,52
E02,S14,A09,275,297
E02,S14,A09,1,25
E02,S14,A09,251,274
E02,S14,A13,12,25
E02,S14,A13,26,39
E02,S14,A13,40,53
E02,S14,A13,54,67
E02,S14,A13,68,82
E02,S14,A13,83,95
E02,S14,A13,96,109
E02,S14,A13,110,121
E02,S14,A13,122,135
E02,S14,A13,136,149
E02,S14,A13,150,162
E02,S14,A13,163,175
E02,S14,A13,176,188
E02,S14,A13,189,200
E02,S14,A13,201,213
E02,S14,A13,214,225
E02,S14,A13,226,238
E02,S14,A13,239,252
E02,S14,A13,253,265
E02,S14,A13,266,278
E02,S14,A13,279,291
E02,S14,A13,11,25
E02,S14,A13,26,40
E02,S14,A13,41,54
E02,S14,A13,55,67
E02,S14,A13,68,79
E02,S14,A13,80,92
E02,S14,A13,93,105
E02,S14,A13,106,117
E02,S14,A13,118,130
E02,S14,A13,131,143
E02,S14,A13,144,156
E02,S14,A13,157,169
E02,S14,A13,170,183
E02,S14,A13,195,207
E02,S14,A13,208,221
E02,S14,A13,243,256
E02,S14,A13,257,269
E02,S14,A13,270,282
E02,S14,A13,283,295
E02,S14,A12,1,28
E02,S14,A12,60,89
E02,S14,A12,249,274
E02,S14,A20,1,28
E02,S14,A22,1,18
E02,S14,A22,19,40
E02,S14,A22,41,69
E02,S14,A22,70,94
E02,S14,A22,95,122
E02,S14,A22,154,179
E02,S14,A22,180,209
E02,S14,A22,210,234
E02,S14,A22,235,264
E02,S14,A22,265,289
E02,S14,A22,1,15
E02,S14,A22,16,41
E02,S14,A22,42,62
E02,S14,A22,63,84
E02,S14,A22,85,111
E02,S14,A22,112,138
E02,S14,A22,139,162
E02,S14,A22,163,186
E02,S14,A22,187,211
E02,S14,A22,212,238
E02,S14,A22,239,265
E02,S14,A22,266,290
E02,S15,A07,1,25
E02,S15,A07,26,52
E02,S15,A07,53,81
E02,S15,A07,82,110
E02,S15,A07,111,138
E02,S15,A07,139,167
E02,S15,A07,168,195
E02,S15,A07,196,223
E02,S15,A07,224,252
E02,S15,A07,1,20
E02,S15,A07,21,48
E02,S15,A07,49,76
E02,S15,A07,77,105
E02,S15,A07,106,132
E02,S15,A07,133,160
E02,S15,A07,161,188
E02,S15,A07,189,217
E02,S15,A07,251,280
E02,S15,A09,1,17
E02,S15,A09,18,37
E02,S15,A09,38,57
E02,S15,A09,58,80
E02,S15,A09,81,103
E02,S15,A09,104,125
E02,S15,A09,126,148
E02,S15,A09,149,171
E02,S15,A09,172,193
E02,S15,A09,194,216
E02,S15,A09,217,237
E02,S15,A09,238,258
E02,S15,A09,259,281
E02,S15,A09,1,18
E02,S15,A09,19,40
E02,S15,A09,41,62
E02,S15,A09,63,87
E02,S15,A09,88,110
E02,S15,A09,111,132
E02,S15,A09,133,155
E02,S15,A09,156,177
E02,S15,A09,178,202
E02,S15,A09,203,226
E02,S15,A09,227,250
E02,S15,A09,251,273
E02,S15,A09,274,297
E02,S15,A07,1,24
E02,S15,A07,56,85
E02,S15,A12,1,25
E02,S15,A12,26,51
E02,S15,A12,52,78
E02,S15,A12,79,105
E02,S15,A12,106,131
E02,S15,A12,132,160
E02,S15,A12,161,188
E02,S15,A12,220,249
E02,S15,A12,250,278
E02,S15,A13,1,16
E02,S15,A13,17,40
E02,S15,A13,41,64
E02,S15,A13,65,89
E02,S15,A13,90,115
E02,S15,A13,116,143
E02,S15,A13,144,167
E02,S15,A13,168,193
E02,S15,A13,194,220
E02,S15,A13,221,246
E02,S15,A13,247,271
E02,S15,A13,272,297
E02,S15,A13,1,19
E02,S15,A13,20,44
E02,S15,A13,45,68
E02,S15,A13,69,93
E02,S15,A13,94,119
E02,S15,A13,120,144
E02,S15,A13,145,169
E02,S15,A13,170,194
E02,S15,A13,195,219
E02,S15,A13,220,244
E02,S15,A13,245,270
E02,S15,A13,271,296
E02,S15,A09,1,22
E02,S15,A09,23,51
E02,S15,A09,52,80
E02,S15,A09,81,108
E02,S15,A09,109,136
E02,S15,A09,137,165
E02,S15,A09,166,195
E02,S15,A09,196,225
E02,S15,A09,226,252
E02,S15,A09,253,281
E02,S15,A09,1,23
E02,S15,A09,24,52
E02,S15,A09,53,81
E02,S15,A09,82,109
E02,S15,A09,110,139
E02,S15,A09,171,200
E02,S15,A09,201,229
E02,S15,A09,230,257
E02,S15,A13,1,15
E02,S15,A13,16,35
E02,S15,A13,36,56
E02,S15,A13,57,78
E02,S15,A13,79,101
E02,S15,A13,102,120
E02,S15,A13,121,138
E02,S15,A13,139,155
E02,S15,A13,156,173
E02,S15,A13,174,190
E02,S15,A13,191,208
E02,S15,A13,209,225
E02,S15,A13,226,243
E02,S15,A13,244,262
E02,S15,A13,263,280
E02,S15,A13,12,30
E02,S15,A13,31,50
E02,S15,A13,51,69
E02,S15,A13,70,86
E02,S15,A13,87,105
E02,S15,A13,106,124
E02,S15,A13,125,144
E02,S15,A13,145,164
E02,S15,A13,165,184
E02,S15,A13,185,203
E02,S15,A13,204,224
E02,S15,A13,225,244
E02,S15,A13,245,264
E02,S15,A13,265,286
E02,S15,A12,1,17
E02,S15,A12,18,40
E02,S15,A12,41,61
E02,S15,A12,62,82
E02,S15,A12,83,104
E02,S15,A12,105,123
E02,S15,A12,124,145
E02,S15,A12,146,165
E02,S15,A12,166,184
E02,S15,A12,185,205
E02,S15,A12,206,225
E02,S15,A12,226,246
E02,S15,A12,247,266
E02,S15,A12,267,287
E02,S15,A20,1,15
E02,S15,A20,16,40
E02,S15,A20,41,65
E02,S15,A20,66,92
E02,S15,A20,93,118
E02,S15,A20,119,144
E02,S15,A20,145,167
E02,S15,A20,168,189
E02,S15,A20,190,213
E02,S15,A20,214,239
E02,S15,A20,240,264
E02,S15,A20,265,289
E02,S15,A20,1,15
E02,S15,A20,16,37
E02,S15,A20,38,63
E02,S15,A20,64,86
E02,S15,A20,87,109
E02,S15,A20,110,133
E02,S15,A20,134,157
E02,S15,A20,158,181
E02,S15,A20,182,207
E02,S15,A20,208,229
E02,S15,A20,230,255
E02,S15,A20,256,280
E02,S15,A22,1,15
E02,S15,A22,16,37
E02,S15,A22,38,63
E02,S15,A22,64,86
E02,S15,A22,87,109
E02,S15,A22,110,133
E02,S15,A22,134,157
E02,S15,A22,158,181
E02,S15,A22,182,207
E02,S15,A22,208,229
E02,S15,A22,230,255
E02,S15,A22,256,280
E02,S15,A22,1,16
E02,S15,A22,17,43
E02,S15,A22,44,72
E02,S15,A22,73,102
E02,S15,A22,134,162
E02,S15,A22,163,190
E02,S15,A22,191,217
E02,S15,A22,218,245
E02,S16,A07,1,16
E02,S16,A07,17,41
E02,S16,A07,42,65
E02,S16,A07,66,88
E02,S16,A07,89,109
E02,S16,A07,110,131
E02,S16,A07,132,152
E02,S16,A07,153,173
E02,S16,A07,174,194
E02,S16,A07,195,214
E02,S16,A07,215,235
E02,S16,A07,236,256
E02,S16,A07,257,276
E02,S16,A07,277,295
E02,S16,A07,12,30
E02,S16,A07,31,47
E02,S16,A07,48,65
E02,S16,A07,66,82
E02,S16,A07,83,99
E02,S16,A07,100,118
E02,S16,A07,119,136
E02,S16,A07,137,154
E02,S16,A07,155,172
E02,S16,A07,173,188
E02,S16,A07,189,206
E02,S16,A07,207,223
E02,S16,A07,224,241
E02,S16,A07,242,258
E02,S16,A07,259,276
E02,S16,A07,277,293
E02,S16,A09,1,15
E02,S16,A09,16,28
E02,S16,A09,29,40
E02,S16,A09,41,54
E02,S16,A09,66,80
E02,S16,A09,81,93
E02,S16,A09,94,105
E02,S16,A09,106,118
E02,S16,A09,119,132
E02,S16,A09,133,145
E02,S16,A09,146,157
E02,S16,A09,158,170
E02,S16,A09,171,184
E02,S16,A09,185,197
E02,S16,A09,198,209
E02,S16,A09,210,223
E02,S16,A09,224,236
E02,S16,A09,237,250
E02,S16,A09,251,263
E02,S16,A09,264,275
E02,S16,A09,276,289
E02,S16,A09,8,23
E02,S16,A09,24,37
E02,S16,A09,38,50
E02,S16,A09,51,65
E02,S16,A09,77,90
E02,S16,A09,91,105
E02,S16,A09,106,117
E02,S16,A09,118,131
E02,S16,A09,132,145
E02,S16,A09,146,158
E02,S16,A09,159,171
E02,S16,A09,172,185
E02,S16,A09,186,198
E02,S16,A09,199,211
E02,S16,A09,212,224
E02,S16,A09,225,237
E02,S16,A09,238,249
E02,S16,A09,250,263
E02,S16,A09,264,276
E02,S16,A09,277,289
E02,S16,A07,8,27
E02,S16,A07,28,46
E02,S16,A07,47,66
E02,S16,A07,67,85
E02,S16,A07,86,104
E02,S16,A07,105,123
E02,S16,A07,124,142
E02,S16,A07,143,159
E02,S16,A07,160,177
E02,S16,A07,178,194
E02,S16,A07,195,212
E02,S16,A07,213,229
E02,S16,A07,230,245
E02,S16,A07,246,262
E02,S16,A07,263,279
E02,S16,A07,280,297
E02,S16,A12,11,32
E02,S16,A12,33,45
E02,S16,A12,56,70
E02,S16,A12,71,83
E02,S16,A12,84,96
E02,S16,A12,97,108
E02,S16,A12,109,120
E02,S16,A12,121,133
E02,S16,A12,134,145
E02,S16,A12,146,159
E02,S16,A12,171,182
E02,S16,A12,183,195
E02,S16,A12,207,219
E02,S16,A12,220,232
E02,S16,A12,233,247
E02,S16,A12,248,262
E02,S16,A12,263,277
E02,S16,A12,278,295
E02,S16,A13,1,22
E02,S16,A13,23,41
E02,S16,A13,42,60
E02,S16,A13,61,80
E02,S16,A13,81,99
E02,S16,A13,100,119
E02,S16,A13,120,139
E02,S16,A13,140,159
E02,S16,A13,160,180
E02,S16,A13,181,199
E02,S16,A13,200,218
E02,S16,A13,219,238
E02,S16,A13,239,259
E02,S16,A13,260,279
E02,S16,A13,8,24
E02,S16,A13,25,39
E02,S16,A13,40,54
E02,S16,A13,55,69
E02,S16,A13,70,86
E02,S16,A13,87,102
E02,S16,A13,103,117
E02,S16,A13,118,133
E02,S16,A13,134,149
E02,S16,A13,150,165
E02,S16,A13,166,181
E02,S16,A13,213,227
E02,S16,A13,228,242
E02,S16,A13,251,274
E02,S16,A13,275,290
E02,S16,A09,1,17
E02,S16,A09,18,44
E02,S16,A09,45,70
E02,S16,A09,71,95
E02,S16,A09,96,119
E02,S16,A09,120,141
E02,S16,A09,142,163
E02,S16,A09,164,187
E02,S16,A09,188,211
E02,S16,A09,212,233
E02,S16,A09,234,255
E02,S16,A09,256,281
E02,S16,A09,1,14
E02,S16,A09,15,36
E02,S16,A09,37,58
E02,S16,A09,59,80
E02,S16,A09,81,104
E02,S16,A09,105,127
E02,S16,A09,128,151
E02,S16,A09,152,173
E02,S16,A09,174,197
E02,S16,A09,198,218
E02,S16,A09,219,240
E02,S16,A09,241,263
E02,S16,A09,264,283
E02,S16,A13,9,22
E02,S16,A13,23,37
E02,S16,A13,38,51
E02,S16,A13,52,65
E02,S16,A13,66,79
E02,S16,A13,80,93
E02,S16,A13,94,106
E02,S16,A13,107,119
E02,S16,A13,120,132
E02,S16,A13,133,145
E02,S16,A13,146,159
E02,S16,A13,160,172
E02,S16,A13,173,186
E02,S16,A13,187,200
E02,S16,A13,201,214
E02,S16,A13,215,228
E02,S16,A13,229,243
E02,S16,A13,244,257
E02,S16,A13,258,272
E02,S16,A13,273,286
E02,S16,A13,1,12
E02,S16,A13,13,26
E02,S16,A13,27,40
E02,S16,A13,41,55
E02,S16,A13,56,69
E02,S16,A13,70,84
