Environment,Subject,Action,Start,End
E02,S19,A07,130,164
E02,S19,A07,165,194
E02,S19,A07,195,227
E02,S19,A07,228,263
E02,S19,A07,264,297
E02,S19,A08,1,55
E02,S19,A08,56,87
E02,S19,A08,88,122
E02,S19,A08,123,156
E02,S19,A08,157,191
E02,S19,A08,192,224
E02,S19,A08,225,259
E02,S19,A08,260,293
E02,S19,A09,1,6
E02,S19,A09,7,23
E02,S19,A09,24,40
E02,S19,A09,41,54
E02,S19,A09,55,71
E02,S19,A09,72,85
E02,S19,A09,86,98
E02,S19,A09,99,114
E02,S19,A09,115,128
E02,S19,A09,129,142
E02,S19,A09,143,155
E02,S19,A09,156,170
E02,S19,A09,171,185
E02,S19,A09,186,200
E02,S19,A09,201,213
E02,S19,A09,214,228
E02,S19,A09,229,242
E02,S19,A09,243,256
E02,S19,A09,257,270
E02,S19,A09,271,285
E02,S19,A10,1,10
E02,S19,A10,11,25
E02,S19,A10,26,42
E02,S19,A10,43,61
E02,S19,A10,62,78
E02,S19,A10,79,97
E02,S19,A10,98,113
E02,S19,A10,114,131
E02,S19,A10,132,147
E02,S19,A10,148,165
E02,S19,A10,166,181
E02,S19,A10,182,198
E02,S19,A10,199,214
E02,S19,A10,215,230
E02,S19,A10,231,249
E02,S19,A10,250,265
E02,S19,A10,266,282
E02,S19,A11,1,25
E02,S19,A11,26,59
E02,S19,A11,60,92
E02,S19,A11,93,126
E02,S19,A11,127,160
E02,S19,A11,161,193
E02,S19,A11,194,227
E02,S19,A11,228,261
E02,S19,A11,262,295
E02,S19,A12,1,12
E02,S19,A12,13,31
E02,S19,A12,32,47
E02,S19,A12,48,66
E02,S19,A12,67,86
E02,S19,A12,87,105
E02,S19,A12,106,125
E02,S19,A12,126,144
E02,S19,A12,145,161
E02,S19,A12,162,181
E02,S19,A12,182,201
E02,S19,A12,202,221
E02,S19,A12,222,240
E02,S19,A12,241,261
E02,S19,A12,262,278
E02,S19,A12,279,296
E02,S19,A13,1,28
E02,S19,A13,29,54
E02,S19,A13,55,78
E02,S19,A13,79,104
E02,S19,A13,105,128
E02,S19,A13,129,153
E02,S19,A13,154,178
E02,S19,A13,179,202
E02,S19,A13,203,227
E02,S19,A13,228,251
E02,S19,A13,252,276
E02,S19,A14,1,43
E02,S19,A14,44,68
E02,S19,A14,69,92
E02,S19,A14,93,115
E02,S19,A14,116,139
E02,S19,A14,140,161
E02,S19,A14,162,189
E02,S19,A14,190,212
E02,S19,A14,213,238
E02,S19,A14,239,262
E02,S19,A14,263,287
E02,S19,A15,1,39
E02,S19,A15,40,66
E02,S19,A15,67,92
E02,S19,A15,93,119
E02,S19,A15,120,144
E02,S19,A15,145,170
E02,S19,A15,171,195
E02,S19,A15,196,222
E02,S19,A15,223,247
E02,S19,A15,248,273
E02,S19,A15,274,297
E02,S19,A16,1,12
E02,S19,A16,13,33
E02,S19,A16,34,58
E02,S19,A16,59,83
E02,S19,A16,84,107
E02,S19,A16,108,132
E02,S19,A16,133,158
E02,S19,A16,159,183
E02,S19,A16,184,207
E02,S19,A16,208,231
E02,S19,A16,232,256
E02,S19,A16,257,280
E02,S19,A17,1,13
E02,S19,A17,14,34
E02,S19,A17,35,54
E02,S19,A17,55,77
E02,S19,A17,78,100
E02,S19,A17,101,121
E02,S19,A17,122,142
E02,S19,A17,143,164
E02,S19,A17,165,186
E02,S19,A17,187,207
E02,S19,A17,208,228
E02,S19,A17,229,248
E02,S19,A17,249,269
E02,S19,A17,270,290
E02,S19,A18,1,8
E02,S19,A18,9,30
E02,S19,A18,31,52
E02,S19,A18,53,74
E02,S19,A18,75,95
E02,S19,A18,96,115
E02,S19,A18,116,135
E02,S19,A18,136,155
E02,S19,A18,156,176
E02,S19,A18,177,195
E02,S19,A18,196,215
E02,S19,A18,216,234
E02,S19,A18,235,253
E02,S19,A18,254,273
E02,S19,A18,274,292
E02,S19,A19,1,48
E02,S19,A19,49,80
E02,S19,A19,81,116
E02,S19,A19,117,147
E02,S19,A19,148,178
E02,S19,A19,179,206
E02,S19,A19,207,233
E02,S19,A19,234,259
E02,S19,A19,260,285
E02,S19,A20,1,35
E02,S19,A20,36,65
E02,S19,A20,66,95
E02,S19,A20,96,124
E02,S19,A20,125,152
E02,S19,A20,153,179
E02,S19,A20,180,208
E02,S19,A20,209,235
E02,S19,A20,236,264
E02,S19,A20,265,293
E02,S19,A21,1,19
E02,S19,A21,20,42
E02,S19,A21,43,67
E02,S19,A21,68,91
E02,S19,A21,92,117
E02,S19,A21,118,143
E02,S19,A21,144,169
E02,S19,A21,170,198
E02,S19,A21,199,225
E02,S19,A21,226,252
E02,S19,A21,253,279
E02,S19,A22,1,46
E02,S19,A22,47,75
E02,S19,A22,76,104
E02,S19,A22,105,133
E02,S19,A22,134,160
E02,S19,A22,161,189
E02,S19,A22,190,204
E02,S19,A22,205,223
E02,S19,A22,224,241
E02,S19,A22,242,260
E02,S19,A22,261,274
E02,S19,A22,275,295
E02,S19,A23,1,12
E02,S19,A23,13,34
E02,S19,A23,35,53
E02,S19,A23,54,75
E02,S19,A23,76,94
E02,S19,A23,95,115
E02,S19,A23,116,133
E02,S19,A23,134,154
E02,S19,A23,155,174
E02,S19,A23,175,195
E02,S19,A23,196,217
E02,S19,A23,218,238
E02,S19,A23,239,259
E02,S19,A23,260,280
E02,S19,A23,281,297
E02,S19,A24,1,22
E02,S19,A24,23,38
E02,S19,A24,39,54
E02,S19,A24,55,71
E02,S19,A24,72,88
E02,S19,A24,89,105
E02,S19,A24,106,122
E02,S19,A24,123,138
E02,S19,A24,139,155
E02,S19,A24,156,171
E02,S19,A24,172,187
E02,S19,A24,188,205
E02,S19,A24,206,221
E02,S19,A24,222,240
E02,S19,A24,241,256
E02,S19,A24,257,273
E02,S19,A24,274,288
E02,S19,A25,1,19
E02,S19,A25,20,36
E02,S19,A25,37,51
E02,S19,A25,52,67
E02,S19,A25,68,84
E02,S19,A25,85,101
E02,S19,A25,102,116
E02,S19,A25,117,132
E02,S19,A25,133,148
E02,S19,A25,149,164
E02,S19,A25,165,180
E02,S19,A25,181,196
E02,S19,A25,197,212
E02,S19,A25,213,227
E02,S19,A25,228,242
E02,S19,A25,243,259
E02,S19,A25,260,273
E02,S19,A25,274,288
E02,S19,A26,1,15
E02,S19,A26,16,27
E02,S19,A26,28,40
E02,S19,A26,41,53
E02,S19,A26,54,65
E02,S19,A26,66,77
E02,S19,A26,78,90
E02,S19,A26,91,102
E02,S19,A26,103,114
E02,S19,A26,115,126
E02,S19,A26,127,139
E02,S19,A26,140,150
E02,S19,A26,151,163
E02,S19,A26,164,175
E02,S19,A26,176,188
E02,S19,A26,189,200
E02,S19,A26,201,212
E02,S19,A26,213,224
E02,S19,A26,225,236
E02,S19,A26,237,249
E02,S19,A26,250,261
E02,S19,A26,262,273
E02,S19,A26,274,285
E02,S19,A27,1,35
E02,S19,A27,36,64
E02,S19,A27,65,91
E02,S19,A27,92,118
E02,S19,A27,119,143
E02,S19,A27,144,166
E02,S19,A27,167,190
E02,S19,A27,191,215
E02,S19,A27,216,237
E02,S19,A27,238,259
E02,S19,A27,260,282
E02,S20,A01,1,10
E02,S20,A01,11,20
E02,S20,A01,21,28
E02,S20,A01,29,37
E02,S20,A01,38,44
E02,S20,A01,45,51
E02,S20,A01,52,59
E02,S20,A01,60,67
E02,S20,A01,68,74
E02,S20,A01,75,81
E02,S20,A01,82,95
E02,S20,A01,96,106
E02,S20,A01,107,112
E02,S20,A01,113,118
E02,S20,A01,119,125
E02,S20,A01,126,135
E02,S20,A01,136,142
E02,S20,A01,143,152
E02,S20,A01,153,158
E02,S20,A01,159,164
E02,S20,A01,165,171
E02,S20,A01,172,177
E02,S20,A01,178,185
E02,S20,A01,186,190
E02,S20,A01,191,198
E02,S20,A01,199,205
E02,S20,A01,206,211
E02,S20,A01,212,225
E02,S20,A01,226,232
E02,S20,A01,233,239
E02,S20,A01,240,249
E02,S20,A01,250,255
E02,S20,A01,256,261
E02,S20,A01,262,269
E02,S20,A01,270,275
E02,S20,A01,276,281
E02,S20,A01,282,289
E02,S20,A01,290,295
E02,S20,A02,1,23
E02,S20,A02,24,49
E02,S20,A02,50,74
E02,S20,A02,75,100
E02,S20,A02,101,125
E02,S20,A02,126,151
E02,S20,A02,152,177
E02,S20,A02,178,203
E02,S20,A02,204,229
E02,S20,A02,230,255
E02,S20,A02,256,281
E02,S20,A03,1,16
E02,S20,A03,17,41
E02,S20,A03,42,69
E02,S20,A03,70,96
E02,S20,A03,97,123
E02,S20,A03,124,145
E02,S20,A03,146,151
E02,S20,A03,152,178
E02,S20,A03,179,205
E02,S20,A03,206,234
E02,S20,A03,235,262
E02,S20,A03,263,289
E02,S20,A04,1,22
E02,S20,A04,23,49
E02,S20,A04,50,75
E02,S20,A04,76,101
E02,S20,A04,102,126
E02,S20,A04,127,152
E02,S20,A04,153,179
E02,S20,A04,180,204
E02,S20,A04,205,231
E02,S20,A04,232,259
E02,S20,A04,260,285
E02,S20,A05,1,19
E02,S20,A05,20,34
E02,S20,A05,35,51
E02,S20,A05,52,66
E02,S20,A05,67,82
E02,S20,A05,83,98
E02,S20,A05,99,112
E02,S20,A05,113,129
E02,S20,A05,130,144
E02,S20,A05,145,159
E02,S20,A05,160,174
E02,S20,A05,175,190
E02,S20,A05,191,204
E02,S20,A05,205,221
E02,S20,A05,222,236
E02,S20,A05,237,250
E02,S20,A05,251,266
E02,S20,A05,267,281
E02,S20,A05,282,297
E02,S20,A06,1,11
E02,S20,A06,12,22
E02,S20,A06,23,34
E02,S20,A06,35,46
E02,S20,A06,47,58
E02,S20,A06,59,69
E02,S20,A06,70,81
E02,S20,A06,82,93
E02,S20,A06,94,106
E02,S20,A06,107,118
E02,S20,A06,119,130
E02,S20,A06,131,142
E02,S20,A06,143,154
E02,S20,A06,155,166
E02,S20,A06,167,178
E02,S20,A06,179,190
E02,S20,A06,191,201
E02,S20,A06,202,213
E02,S20,A06,214,225
E02,S20,A06,226,237
E02,S20,A06,238,249
E02,S20,A06,250,261
E02,S20,A06,262,273
E02,S20,A06,274,284
E02,S20,A06,285,297
E02,S20,A07,1,10
E02,S20,A07,11,38
E02,S20,A07,39,70
E02,S20,A07,71,100
E02,S20,A07,101,131
E02,S20,A07,132,161
E02,S20,A07,162,191
E02,S20,A07,192,221
E02,S20,A07,222,254
E02,S20,A07,255,285
E02,S20,A08,1,15
E02,S20,A08,16,46
E02,S20,A08,47,76
E02,S20,A08,77,108
E02,S20,A08,109,139
E02,S20,A08,140,172
E02,S20,A08,173,204
E02,S20,A08,205,235
E02,S20,A08,236,268
E02,S20,A08,269,297
E02,S20,A09,1,11
E02,S20,A09,12,38
E02,S20,A09,39,66
E02,S20,A09,67,93
E02,S20,A09,94,122
E02,S20,A09,123,151
E02,S20,A09,152,177
E02,S20,A09,178,207
E02,S20,A09,208,238
E02,S20,A09,239,264
E02,S20,A09,265,293
E02,S20,A10,1,34
E02,S20,A10,35,63
E02,S20,A10,64,94
E02,S20,A10,95,124
E02,S20,A10,125,158
E02,S20,A10,159,193
E02,S20,A10,194,229
E02,S20,A10,230,263
E02,S20,A10,264,297
E02,S20,A11,1,43
E02,S20,A11,44,81
E02,S20,A11,82,115
E02,S20,A11,116,156
E02,S20,A11,157,181
E02,S20,A11,182,205
E02,S20,A11,206,228
E02,S20,A11,229,247
E02,S20,A11,248,271
E02,S20,A11,272,294
E02,S20,A12,1,16
E02,S20,A12,17,44
E02,S20,A12,45,70
E02,S20,A12,71,95
E02,S20,A12,96,120
E02,S20,A12,121,146
E02,S20,A12,147,172
E02,S20,A12,173,197
E02,S20,A12,198,221
E02,S20,A12,222,247
E02,S20,A12,248,273
E02,S20,A12,274,297
E02,S20,A13,1,27
E02,S20,A13,28,55
E02,S20,A13,56,81
E02,S20,A13,82,107
E02,S20,A13,108,133
E02,S20,A13,134,157
E02,S20,A13,158,183
E02,S20,A13,184,208
E02,S20,A13,209,233
E02,S20,A13,234,257
E02,S20,A13,258,282
E02,S20,A14,1,30
E02,S20,A14,31,51
E02,S20,A14,52,75
E02,S20,A14,76,98
E02,S20,A14,99,120
E02,S20,A14,121,142
E02,S20,A14,143,165
E02,S20,A14,166,186
E02,S20,A14,187,207
E02,S20,A14,208,230
E02,S20,A14,231,251
E02,S20,A14,252,273
E02,S20,A14,274,297
E02,S20,A15,1,21
E02,S20,A15,22,46
E02,S20,A15,47,70
E02,S20,A15,71,96
E02,S20,A15,97,122
E02,S20,A15,123,148
E02,S20,A15,149,172
E02,S20,A15,173,199
E02,S20,A15,200,226
E02,S20,A15,227,254
E02,S20,A15,255,282
E02,S20,A16,1,14
E02,S20,A16,15,44
E02,S20,A16,45,78
E02,S20,A16,79,108
E02,S20,A16,109,141
E02,S20,A16,142,173
E02,S20,A16,174,203
E02,S20,A16,204,234
E02,S20,A16,235,266
E02,S20,A16,267,297
E02,S20,A17,1,16
E02,S20,A17,17,29
E02,S20,A17,30,42
E02,S20,A17,43,55
E02,S20,A17,56,67
E02,S20,A17,68,80
E02,S20,A17,81,93
E02,S20,A17,94,106
E02,S20,A17,107,119
E02,S20,A17,120,131
E02,S20,A17,132,145
E02,S20,A17,146,158
E02,S20,A17,159,171
E02,S20,A17,172,185
E02,S20,A17,186,199
E02,S20,A17,200,212
E02,S20,A17,213,225
E02,S20,A17,226,238
E02,S20,A17,239,251
E02,S20,A17,252,263
E02,S20,A17,264,277
E02,S20,A17,278,289
E02,S20,A18,1,18
E02,S20,A18,19,37
E02,S20,A18,38,54
E02,S20,A18,55,72
E02,S20,A18,73,88
E02,S20,A18,89,106
E02,S20,A18,107,123
E02,S20,A18,124,141
E02,S20,A18,142,158
E02,S20,A18,159,175
E02,S20,A18,176,192
E02,S20,A18,193,210
E02,S20,A18,211,227
E02,S20,A18,228,244
E02,S20,A18,245,261
E02,S20,A18,262,278
E02,S20,A18,279,294
E02,S20,A19,1,37
E02,S20,A19,38,61
E02,S20,A19,62,84
E02,S20,A19,85,111
E02,S20,A19,112,142
E02,S20,A19,143,170
E02,S20,A19,171,197
E02,S20,A19,198,222
E02,S20,A19,223,250
E02,S20,A19,251,276
E02,S20,A19,277,297
E02,S20,A20,1,23
E02,S20,A20,24,59
E02,S20,A20,60,91
E02,S20,A20,92,125
E02,S20,A20,126,161
E02,S20,A20,162,193
E02,S20,A20,194,231
E02,S20,A20,232,261
E02,S20,A20,262,292
E02,S20,A21,1,40
E02,S20,A21,41,68
E02,S20,A21,69,98
E02,S20,A21,99,126
E02,S20,A21,127,155
E02,S20,A21,156,185
E02,S20,A21,186,213
E02,S20,A21,214,241
E02,S20,A21,242,273
E02,S20,A21,274,297
E02,S20,A22,1,27
E02,S20,A22,28,52
E02,S20,A22,53,78
E02,S20,A22,79,105
E02,S20,A22,106,129
E02,S20,A22,130,155
E02,S20,A22,156,182
E02,S20,A22,183,208
E02,S20,A22,209,234
E02,S20,A22,235,257
E02,S20,A22,258,286
E02,S20,A23,1,31
E02,S20,A23,32,54
E02,S20,A23,55,76
E02,S20,A23,77,102
E02,S20,A23,103,128
E02,S20,A23,129,153
E02,S20,A23,154,176
E02,S20,A23,177,200
E02,S20,A23,201,224
E02,S20,A23,225,247
E02,S20,A23,248,270
E02,S20,A23,271,293
E02,S20,A24,1,11
E02,S20,A24,12,32
E02,S20,A24,33,52
E02,S20,A24,53,73
E02,S20,A24,74,96
E02,S20,A24,97,118
E02,S20,A24,119,142
E02,S20,A24,143,168
E02,S20,A24,169,191
E02,S20,A24,192,214
E02,S20,A24,215,235
E02,S20,A24,236,257
E02,S20,A24,258,285
E02,S20,A25,1,9
E02,S20,A25,10,31
E02,S20,A25,32,55
E02,S20,A25,56,77
E02,S20,A25,78,100
E02,S20,A25,101,124
E02,S20,A25,125,146
E02,S20,A25,147,166
E02,S20,A25,167,193
E02,S20,A25,194,215
E02,S20,A25,216,238
E02,S20,A25,239,261
E02,S20,A25,262,286
E02,S20,A26,1,9
E02,S20,A26,10,20
E02,S20,A26,21,30
E02,S20,A26,31,41
E02,S20,A26,42,53
E02,S20,A26,54,64
E02,S20,A26,65,75
E02,S20,A26,76,86
E02,S20,A26,87,97
E02,S20,A26,98,108
E02,S20,A26,109,119
E02,S20,A26,120,130
E02,S20,A26,131,141
E02,S20,A26,142,162
E02,S20,A26,163,177
E02,S20,A26,178,188
E02,S20,A26,189,199
E02,S20,A26,200,210
E02,S20,A26,211,222
E02,S20,A26,223,233
E02,S20,A26,234,244
E02,S20,A26,245,256
E02,S20,A26,257,267
E02,S20,A26,268,278
E02,S20,A26,279,290
E02,S20,A27,1,21
E02,S20,A27,22,45
E02,S20,A27,46,66
E02,S20,A27,67,88
E02,S20,A27,89,109
E02,S20,A27,110,131
E02,S20,A27,132,152
E02,S20,A27,153,173
E02,S20,A27,174,195
E02,S20,A27,196,217
E02,S20,A27,218,239
E02,S20,A27,240,262
E02,S20,A27,263,283
E02,S20,A27,284,297
E03,S21,A01,1,1
E03,S21,A01,2,11
E03,S21,A01,12,19
E03,S21,A01,20,28
E03,S21,A01,29,35
E03,S21,A01,36,41
E03,S21,A01,42,47
E03,S21,A01,48,55
E03,S21,A01,56,72
E03,S21,A01,73,81
E03,S21,A01,82,89
E03,S21,A01,90,99
E03,S21,A01,100,108
E03,S21,A01,109,121
E03,S21,A01,122,130
E03,S21,A01,131,141
E03,S21,A01,142,151
E03,S21,A01,152,159
E03,S21,A01,160,168
E03,S21,A01,169,176
E03,S21,A01,177,186
E03,S21,A01,187,194
E03,S21,A01,195,202
E03,S21,A01,203,211
E03,S21,A01,212,219
E03,S21,A01,220,228
E03,S21,A01,229,235
E03,S21,A01,236,241
E03,S21,A01,242,248
E03,S21,A01,249,256
E03,S21,A01,257,264
E03,S21,A01,265,272
E03,S21,A01,273,278
E03,S21,A01,279,287
E03,S21,A01,288,295
E03,S21,A02,1,21
E03,S21,A02,22,58
E03,S21,A02,59,96
E03,S21,A02,97,134
E03,S21,A02,135,170
E03,S21,A02,171,210
E03,S21,A02,211,248
E03,S21,A02,249,287
E03,S21,A03,1,32
E03,S21,A03,33,70
E03,S21,A03,71,107
E03,S21,A03,108,143
E03,S21,A03,144,181
E03,S21,A03,182,219
E03,S21,A03,220,257
E03,S21,A03,258,296
E03,S21,A04,1,25
E03,S21,A04,26,51
E03,S21,A04,52,71
E03,S21,A04,72,96
E03,S21,A04,97,124
E03,S21,A04,125,151
E03,S21,A04,152,178
E03,S21,A04,179,204
E03,S21,A04,205,233
E03,S21,A04,234,261
E03,S21,A04,262,289
E03,S21,A05,1,14
E03,S21,A05,15,38
E03,S21,A05,39,63
E03,S21,A05,64,87
E03,S21,A05,88,113
E03,S21,A05,114,139
E03,S21,A05,140,164
E03,S21,A05,165,191
E03,S21,A05,192,216
E03,S21,A05,217,244
E03,S21,A05,245,271
E03,S21,A06,1,12
E03,S21,A06,13,26
E03,S21,A06,27,40
E03,S21,A06,41,54
E03,S21,A06,55,68
E03,S21,A06,69,82
E03,S21,A06,83,96
E03,S21,A06,97,110
E03,S21,A06,111,124
E03,S21,A06,125,139
E03,S21,A06,140,153
E03,S21,A06,154,168
E03,S21,A06,169,183
E03,S21,A06,184,197
E03,S21,A06,198,212
E03,S21,A06,213,227
E03,S21,A06,228,241
E03,S21,A06,242,256
E03,S21,A06,257,271
E03,S21,A07,1,29
E03,S21,A07,30,62
E03,S21,A07,63,97
E03,S21,A07,98,129
E03,S21,A07,130,162
E03,S21,A07,163,193
E03,S21,A07,194,224
E03,S21,A07,225,259
E03,S21,A07,260,291
E03,S21,A08,1,22
E03,S21,A08,23,54
E03,S21,A08,55,87
E03,S21,A08,88,121
E03,S21,A08,122,153
E03,S21,A08,154,186
E03,S21,A08,187,219
E03,S21,A08,220,255
E03,S21,A08,256,291
E03,S21,A09,1,18
E03,S21,A09,19,44
E03,S21,A09,45,71
E03,S21,A09,72,97
E03,S21,A09,98,124
E03,S21,A09,125,149
E03,S21,A09,150,175
E03,S21,A09,176,200
E03,S21,A09,201,225
E03,S21,A09,226,250
E03,S21,A09,251,278
E03,S21,A10,1,1
E03,S21,A10,2,27
E03,S21,A10,28,53
E03,S21,A10,54,78
E03,S21,A10,79,103
E03,S21,A10,104,130
E03,S21,A10,131,154
E03,S21,A10,155,178
E03,S21,A10,179,203
E03,S21,A10,204,227
E03,S21,A10,228,251
E03,S21,A10,252,275
E03,S21,A11,1,23
E03,S21,A11,24,55
E03,S21,A11,56,87
E03,S21,A11,88,119
E03,S21,A11,120,150
E03,S21,A11,151,180
E03,S21,A11,181,212
E03,S21,A11,213,244
E03,S21,A11,245,275
E03,S21,A12,1,19
E03,S21,A12,20,45
E03,S21,A12,46,72
E03,S21,A12,73,100
E03,S21,A12,101,128
E03,S21,A12,129,156
E03,S21,A12,157,184
E03,S21,A12,185,212
E03,S21,A12,213,238
E03,S21,A12,239,265
E03,S21,A12,266,293
E03,S21,A13,1,18
E03,S21,A13,19,45
E03,S21,A13,46,73
E03,S21,A13,74,103
E03,S21,A13,104,133
E03,S21,A13,134,162
E03,S21,A13,163,192
E03,S21,A13,193,221
E03,S21,A13,222,250
E03,S21,A13,251,280
E03,S21,A14,1,20
E03,S21,A14,21,46
E03,S21,A14,47,72
E03,S21,A14,73,99
E03,S21,A14,100,127
E03,S21,A14,128,157
E03,S21,A14,158,186
E03,S21,A14,187,216
E03,S21,A14,217,245
E03,S21,A14,246,274
E03,S21,A15,1,24
E03,S21,A15,25,51
E03,S21,A15,52,81
E03,S21,A15,82,112
E03,S21,A15,113,141
E03,S21,A15,142,172
E03,S21,A15,173,202
E03,S21,A15,203,231
E03,S21,A15,232,263
E03,S21,A15,264,294
E03,S21,A16,1,24
E03,S21,A16,25,53
E03,S21,A16,54,82
E03,S21,A16,83,113
E03,S21,A16,114,145
E03,S21,A16,146,177
E03,S21,A16,178,207
E03,S21,A16,208,236
E03,S21,A16,237,266
E03,S21,A17,1,12
E03,S21,A17,13,32
E03,S21,A17,33,51
E03,S21,A17,52,72
E03,S21,A17,73,93
E03,S21,A17,94,116
E03,S21,A17,117,140
E03,S21,A17,141,162
E03,S21,A17,163,185
E03,S21,A17,186,208
E03,S21,A17,209,231
E03,S21,A17,232,253
E03,S21,A17,254,273
E03,S21,A17,274,295
E03,S21,A18,1,1
E03,S21,A18,2,17
E03,S21,A18,18,38
E03,S21,A18,39,61
E03,S21,A18,62,84
E03,S21,A18,85,108
E03,S21,A18,109,132
E03,S21,A18,133,155
E03,S21,A18,156,178
E03,S21,A18,179,200
E03,S21,A18,201,223
E03,S21,A18,224,246
E03,S21,A18,247,269
E03,S21,A18,270,291
E03,S21,A19,1,24
E03,S21,A19,25,55
E03,S21,A19,56,90
E03,S21,A19,91,121
E03,S21,A19,122,154
E03,S21,A19,155,187
E03,S21,A19,188,219
E03,S21,A19,220,252
E03,S21,A19,253,284
E03,S21,A20,1,19
E03,S21,A20,20,54
E03,S21,A20,55,89
E03,S21,A20,90,123
E03,S21,A20,124,155
E03,S21,A20,156,189
E03,S21,A20,190,223
E03,S21,A20,224,255
E03,S21,A20,256,289
E03,S21,A21,1,24
E03,S21,A21,25,54
E03,S21,A21,55,83
E03,S21,A21,84,112
E03,S21,A21,113,143
E03,S21,A21,144,174
E03,S21,A21,175,206
E03,S21,A21,207,236
E03,S21,A21,237,268
E03,S21,A22,1,1
E03,S21,A22,2,21
E03,S21,A22,22,49
E03,S21,A22,50,71
E03,S21,A22,72,107
E03,S21,A22,108,136
E03,S21,A22,137,166
E03,S21,A22,167,193
E03,S21,A22,194,222
E03,S21,A22,223,252
E03,S21,A22,253,281
E03,S21,A23,1,21
E03,S21,A23,22,50
E03,S21,A23,51,80
E03,S21,A23,81,107
E03,S21,A23,108,139
E03,S21,A23,140,167
E03,S21,A23,168,196
E03,S21,A23,197,226
E03,S21,A23,227,256
E03,S21,A23,257,286
E03,S21,A24,1,15
E03,S21,A24,16,35
E03,S21,A24,36,58
E03,S21,A24,59,79
E03,S21,A24,80,101
E03,S21,A24,102,125
E03,S21,A24,126,146
E03,S21,A24,147,169
E03,S21,A24,170,193
E03,S21,A24,194,212
E03,S21,A24,213,235
E03,S21,A24,236,257
E03,S21,A24,258,281
E03,S21,A25,1,16
E03,S21,A25,17,36
E03,S21,A25,37,58
E03,S21,A25,59,83
E03,S21,A25,84,109
E03,S21,A25,110,135
E03,S21,A25,136,160
E03,S21,A25,161,187
E03,S21,A25,188,214
E03,S21,A25,215,238
E03,S21,A25,239,265
E03,S21,A25,266,291
E03,S21,A26,1,7
E03,S21,A26,8,18
E03,S21,A26,19,30
E03,S21,A26,31,41
E03,S21,A26,42,53
E03,S21,A26,54,64
E03,S21,A26,65,76
E03,S21,A26,77,88
E03,S21,A26,89,99
E03,S21,A26,100,110
E03,S21,A26,111,122
E03,S21,A26,123,133
E03,S21,A26,134,145
E03,S21,A26,146,156
E03,S21,A26,157,168
E03,S21,A26,169,179
E03,S21,A26,180,191
E03,S21,A26,192,203
E03,S21,A26,204,214
E03,S21,A26,215,225
E03,S21,A26,226,237
E03,S21,A26,238,248
E03,S21,A26,249,260
E03,S21,A26,261,271
E03,S21,A26,272,283
E03,S21,A26,284,294
E03,S21,A27,1,29
E03,S21,A27,30,68
E03,S21,A27,69,100
E03,S21,A27,101,137
E03,S21,A27,138,170
E03,S21,A27,171,199
E03,S21,A27,200,231
E03,S21,A27,232,265
E03,S22,A01,1,5
E03,S22,A01,6,9
E03,S22,A01,10,14
E03,S22,A01,15,20
E03,S22,A01,21,25
E03,S22,A01,26,31
E03,S22,A01,32,38
E03,S22,A01,39,51
E03,S22,A01,52,56
E03,S22,A01,57,61
E03,S22,A01,62,67
E03,S22,A01,68,75
E03,S22,A01,76,82
E03,S22,A01,83,100
E03,S22,A01,101,109
E03,S22,A01,110,115
E03,S22,A01,116,121
E03,S22,A01,122,129
E03,S22,A01,130,138
E03,S22,A01,139,145
E03,S22,A01,146,151
E03,S22,A01,152,160
E03,S22,A01,161,166
E03,S22,A01,167,173
E03,S22,A01,174,184
E03,S22,A01,185,202
E03,S22,A01,203,208
E03,S22,A01,209,215
E03,S22,A01,216,223
E03,S22,A01,224,230
E03,S22,A01,231,235
E03,S22,A01,236,241
E03,S22,A01,242,249
E03,S22,A01,250,259
E03,S22,A01,260,271
E03,S22,A01,272,279
E03,S22,A01,280,284
E03,S22,A01,285,293
E03,S22,A02,1,1
E03,S22,A02,2,25
E03,S22,A02,26,54
E03,S22,A02,55,84
E03,S22,A02,85,115
E03,S22,A02,116,146
E03,S22,A02,147,177
E03,S22,A02,178,210
E03,S22,A02,211,241
E03,S22,A02,242,272
E03,S22,A03,1,22
E03,S22,A03,23,84
E03,S22,A03,85,149
E03,S22,A03,150,215
E03,S22,A03,216,282
E03,S22,A04,1,1
E03,S22,A04,2,12
E03,S22,A04,13,27
E03,S22,A04,28,43
E03,S22,A04,44,60
E03,S22,A04,61,77
E03,S22,A04,78,95
E03,S22,A04,96,113
E03,S22,A04,114,130
E03,S22,A04,131,148
E03,S22,A04,149,166
E03,S22,A04,167,183
E03,S22,A04,184,200
E03,S22,A04,201,218
E03,S22,A04,219,236
E03,S22,A04,237,252
E03,S22,A04,253,271
E03,S22,A04,272,289
E03,S22,A05,1,11
E03,S22,A05,12,30
E03,S22,A05,31,49
E03,S22,A05,50,66
E03,S22,A05,67,86
E03,S22,A05,87,103
E03,S22,A05,104,122
E03,S22,A05,123,140
E03,S22,A05,141,160
E03,S22,A05,161,180
E03,S22,A05,181,198
E03,S22,A05,199,217
E03,S22,A05,218,236
E03,S22,A05,237,256
E03,S22,A05,257,276
E03,S22,A05,277,296
E03,S22,A06,1,3
E03,S22,A06,4,14
E03,S22,A06,15,26
E03,S22,A06,27,37
E03,S22,A06,38,49
E03,S22,A06,50,61
